"year","source","count"
"2020","[Calgent Biotechnology Co., Ltd]","1"
"2021","[Fundacio d'Investigacio en Atencio Primaria Jordi Gol i Gurina]","7"
"2021","[The First Hospital of Jilin University]","22"
"2021","[Chaudhry Pervaiz Elahi Institute of Cardiology]","2"
"2021","[Tufts University]","9"
"2021","[Hospital de Clinicas de Porto Alegre]","18"
"2021","[Metacrine, Inc.]","2"
"2021","[Association de Recherche Bibliographique pour les Neurosciences]","4"
"2021","[Mental Health Services in the Capital Region, Denmark]","7"
"2021","[Theratechnologies]","1"
"2021","[Maimonides Medical Center]","8"
"2021","[Gunma University]","1"
"2021","[Tokat Gaziosmanpasa University]","5"
"2021","[Clinique Pasteur]","3"
"2021","[Kowa Company, Ltd.]","4"
"2021","[National Cancer Institute, Egypt]","21"
"2021","[Tecnologico de Monterrey]","1"
"2021","[Silence Therapeutics plc]","1"
"2021","[Global Health Uganda LTD]","1"
"2021","[SafKan]","1"
"2021","[Zohra Institute of Health Sciences]","1"
"2021","[University of Northern Iowa]","1"
"2021","[The California Medical Innovations Institute, Inc.]","1"
"2021","[Universidad de Sonora]","3"
"2021","[National Council of Scientific and Technical Research, Argentina]","3"
"2021","[Neuroelectrics Corporation]","1"
"2021","[Turkish Oncology Group]","1"
"2021","[Biotronik SE & Co. KG]","3"
"2021","[Catholic University of Murcia]","3"
"2021","[Kazakh Medical University of Continuing Education]","2"
"2021","[University of Kinshasa]","1"
"2021","[The Canadian College of Naturopathic Medicine]","1"
"2021","[Malmö University]","5"
"2021","[Harvard Medical School (HMS and HSDM)]","6"
"2021","[Sword Health, SA]","2"
"2021","[Empatica, Inc.]","2"
"2021","[Universidad Europea de Madrid]","5"
"2021","[Glyciome, LLC]","1"
"2021","[Abbott Diabetes Care]","3"
"2021","[Istanbul Demiroglu Bilim University]","2"
"2021","[Ajou University School of Medicine]","2"
"2021","[Yooyoung Pharmaceutical Co., Ltd.]","3"
"2021","[Thomayer University Hospital]","1"
"2021","[National University of Ireland, Galway, Ireland]","4"
"2021","[Xiyuan Hospital of China Academy of Chinese Medical Sciences]","1"
"2021","[Universidad de Los Lagos]","1"
"2021","[Adventist HealthCare]","1"
"2021","[Vendsyssel Hospital]","2"
"2021","[Rochester General Hospital]","1"
"2021","[San Giovanni Addolorata Hospital]","1"
"2021","[Premier Specialists, Australia]","1"
"2021","[Resolution Blue Labs Inc]","1"
"2021","[Klein Buendel, Inc.]","4"
"2021","[Lisata Therapeutics, Inc.]","1"
"2021","[The Foundation for Orthopaedics and Regenerative Medicine]","29"
"2021","[Istanbul Gelisim University]","2"
"2021","[Hiroshima University]","2"
"2021","[University of Nicosia]","2"
"2021","[Institute for Clinical Evaluative Sciences]","1"
"2021","[Exact Sciences Corporation]","1"
"2021","[Monteris Medical]","2"
"2021","[CANbridge Life Sciences Ltd.]","2"
"2021","[OcuDyne, Inc.]","1"
"2021","[Universitas Sebelas Maret]","1"
"2021","[Kymab Limited]","1"
"2022","[HonorHealth Research Institute]","4"
"2022","[Brigham and Women's Hospital]","74"
"2022","[Fatih Sultan Mehmet Training and Research Hospital]","9"
"2022","[Sidekick Health]","3"
"2022","[Chipscreen Biosciences, Ltd.]","9"
"2022","[101 Therapeutics]","3"
"2022","[Baylor College of Medicine]","47"
"2022","[Medy-Tox]","3"
"2022","[University of Kansas Medical Center]","37"
"2022","[University of Rome Tor Vergata]","13"
"2022","[The Center for Applied Health Sciences, LLC]","4"
"2022","[Dong-A University]","2"
"2022","[Xuanwu Hospital, Beijing]","22"
"2022","[Immunis, Inc.]","1"
"2022","[San Francisco Department of Public Health]","1"
"2022","[The Affiliated Hospital of Xuzhou Medical University]","11"
"2022","[Institute of Cardiometabolism and Nutrition, France]","1"
"2022","[Servier]","6"
"2022","[Qassim University]","8"
"2022","[Diabetis JSC]","1"
"2022","[Heart Health Research Center]","1"
"2022","[HALEON]","6"
"2022","[Institut de Recherches Cliniques de Montreal]","4"
"2022","[Lannett Company, Inc.]","1"
"2022","[Lotung Poh-Ai Hospital]","1"
"2022","[Xynomic Pharmaceuticals, Inc.]","1"
"2022","[University of Waterloo]","6"
"2022","[Centre for Sexual Health and HIV/AIDS Research Zimbabwe]","1"
"2022","[Bangkok Metropolitan Administration Medical College and Vajira Hospital]","2"
"2022","[Fundacin Biomedica Galicia Sur]","9"
"2022","[Baxter Healthcare Corporation]","6"
"2022","[AnHeart Therapeutics Inc.]","4"
"2022","[Tyligand Bioscience (Shanghai) Limited]","1"
"2022","[AURA Paris]","1"
"2022","[Baudax Bio]","1"
"2022","[Cordis Corporation]","5"
"2022","[AbClon]","1"
"2022","[Kyowa Kirin Co., Ltd.]","2"
"2022","[Shanghai Bovax Biotechnology Co., Ltd.]","4"
"2022","[Cornwall Partnership NHS Foundation Trust]","2"
"2022","[Universitas Syiah Kuala]","1"
"2022","[D3 Bio (Wuxi) Co., Ltd]","1"
"2022","[Genome & Company]","1"
"2022","[Menzies School of Health Research]","2"
"2022","[Faron Pharmaceuticals Ltd]","1"
"2022","[Centre for Analytical Biochemistry and Biomedical Mass Spectrometry]","1"
"2022","[University of Vic - Central University of Catalonia]","5"
"2022","[NVT GmbH]","1"
"2022","[Sichuan Leshan Traditional Chinese Medicine Hospital]","1"
"2022","[IVERIC bio, Inc.]","2"
"2022","[East and North Hertfordshire NHS Trust]","1"
"2022","[Hywel Dda Health Board]","1"
"2022","[The Policy & Research Group]","1"
"2022","[SightGlass Vision, Inc.]","3"
"2022","[Manchester Metropolitan University]","2"
"2022","[Cyclo Therapeutics, Inc.]","1"
"2022","[Ministry of Health, Saudi Arabia]","1"
"2022","[MultiplAI Health Limited]","1"
"2022","[Colospan Ltd.]","1"
"2022","[NeuroStorm, Inc]","1"
"2023","[ARJ Medical, Inc.]","1"
"2023","[Otsuka Pharmaceutical Co., Ltd.]","3"
"2023","[Nova Scotia Health Authority]","7"
"2023","[University of Cincinnati]","3"
"2023","[Hospital do Coracao]","2"
"2023","[Hospital of South West Jutland]","3"
"2023","[Max Planck Research Group Pain Perception]","1"
"2023","[Zunyi Medical College]","3"
"2023","[Rajiv Gandhi Cancer Institute & Research Center, India]","1"
"2023","[Cardiff University]","2"
"2023","[Jiangsu Simcere Pharmaceutical Co., Ltd.]","5"
"2023","[ONL Therapeutics]","1"
"2023","[Universidad Autonoma de Madrid]","3"
"2023","[Xuzhou Medical University]","3"
"2023","[SparingVision]","1"
"2023","[Fujian Provincial Hospital]","1"
"2023","[Centre Hospitalier National d'Ophtalmologie des Quinze-Vingts]","2"
"2023","[Synedgen, Inc.]","1"
"2023","[Renmin Hospital of Wuhan University]","4"
"2023","[BackBeat Medical Inc]","1"
"2023","[Hellenic Cooperative Oncology Group]","2"
"2023","[Institute of Mountain Emergency Medicine]","1"
"2023","[Chania General Hospital ""St. George""]","1"
"2023","[Yunnan University of Chinese Medicine]","1"
"2023","[Shanghai General Hospital, Shanghai Jiao Tong University School of Medicine]","5"
"2023","[Instituto Portugues da Face]","1"
"2023","[Hopitaux de Saint-Maurice]","1"
"2023","[La Tour Hospital]","1"
"2023","[TOPMED]","1"
"2023","[HistoSonics, Inc.]","1"
"2023","[Changzhou Second People's Hospital affiliated with Nanjing Medical University]","1"
"2023","[The Second Hospital of Nanjing Medical University]","1"
"2023","[Cynosure, Inc.]","1"
"2020","[Guangzhou 8th People's Hospital]","2"
"2020","[Tokat Gaziosmanpasa University]","15"
"2020","[DePaul University]","1"
"2020","[National University of Ireland, Galway, Ireland]","8"
"2020","[Universidade Cidade de Sao Paulo]","1"
"2020","[Lokman Hekim Üniversitesi]","1"
"2020","[Vital USA, Inc.]","3"
"2020","[White Plains Hospital]","1"
"2020","[Optimum Patient Care]","1"
"2020","[Burdenko Neurosurgery Institute]","1"
"2020","[Applied Science Private University]","8"
"2020","[MaineHealth]","1"
"2020","[Fundación Universidad Católica de Valencia San Vicente Mártir]","3"
"2020","[Azienda Unità Sanitaria Locale Reggio Emilia]","10"
"2020","[Renibus Therapeutics, Inc.]","2"
"2020","[Szeged University]","8"
"2020","[ImmVira Pharma Co. Ltd]","1"
"2020","[University of Erlangen-Nürnberg]","4"
"2020","[Ascension South East Michigan]","3"
"2020","[Wrocław University of Science and Technology]","1"
"2020","[Chenland Nutritionals Inc.]","1"
"2020","[Abivax S.A.]","1"
"2020","[Institut Pasteur de Dakar]","1"
"2020","[Fuda Cancer Hospital, Guangzhou]","2"
"2020","[Australian and New Zealand Urogenital and Prostate Cancer Trials Group]","1"
"2020","[UnitedHealthcare]","1"
"2020","[Trustem]","1"
"2020","[Neutec Ar-Ge San ve Tic A.Ş]","2"
"2020","[Folktandvården Stockholms län AB]","1"
"2020","[Cutting Edge SAS]","1"
"2020","[Universidad Internacional de Valencia]","2"
"2020","[Endospan Ltd.]","1"
"2020","[Cathay General Hospital]","3"
"2020","[VISUfarma SpA]","1"
"2020","[Istituto Superiore di Osteopatia di Milano]","1"
"2020","[Macfarlane Burnet Institute for Medical Research and Public Health Ltd]","1"
"2020","[New Beta Innovation Limited]","1"
"2020","[Kuopio University Hospital]","6"
"2020","[Institute of Mountain Emergency Medicine]","1"
"2020","[Omega Ophthalmics]","2"
"2020","[ReAlta Life Sciences, Inc.]","1"
"2020","[Emzor Pharmaceutical Industries Limited]","1"
"2020","[Vitadio s.r.o.]","1"
"2020","[Sorbonne University]","1"
"2020","[Amicus Therapeutics France SAS]","1"
"2020","[Arthritis & Rheumatism Associates, P.C.]","1"
"2020","[Corium, Inc.]","1"
"2020","[Precision Biotech Taiwan Corp.]","1"
"2020","[University College of Medical Sciences, India]","1"
"2020","[Aifred Health Inc.]","1"
"2021","[Dartmouth-Hitchcock Medical Center]","32"
"2021","[Fundacion Investigacion Interhospitalaria Cardiovascular]","1"
"2021","[Icahn School of Medicine at Mount Sinai]","61"
"2021","[The University of Queensland]","14"
"2021","[University Hospital of Cologne]","1"
"2021","[BioAge Labs, Inc.]","3"
"2021","[Bakirkoy Dr. Sadi Konuk Research and Training Hospital]","11"
"2021","[Islamabad Medical and Dental College]","1"
"2021","[Saglik Bilimleri Universitesi Gazi Yasargil Training and Research Hospital]","7"
"2021","[Institut Universitari Dexeus]","5"
"2021","[Washington State University]","7"
"2021","[Saint Paul University]","1"
"2021","[Unity Health Toronto]","15"
"2021","[Institute of Mountain Emergency Medicine]","3"
"2021","[Centre Hospitalier Charles Perrens, Bordeaux]","3"
"2021","[Jinan University Guangzhou]","1"
"2021","[Phathom Pharmaceuticals, Inc.]","2"
"2021","[Taizhou HoudeAoke Biomedical Co., Ltd.]","3"
"2021","[Army-Baylor University Doctoral Program in Physical Therapy]","1"
"2021","[Staidson (Beijing) Biopharmaceuticals Co., Ltd]","7"
"2021","[Canterbury Christ Church University]","2"
"2021","[LivaNova]","3"
"2021","[Region Halland]","1"
"2021","[M.A.G.I.C. Clinic LTD]","1"
"2021","[Vivante Health]","1"
"2021","[University of Reading]","9"
"2021","[enGene, Inc.]","1"
"2021","[Zurex Pharma, Inc.]","1"
"2021","[Diakonhjemmet Hospital]","5"
"2021","[Maryland University of Integrative Health]","1"
"2021","[Nova Eye, Inc.]","1"
"2021","[Imperial Brands PLC]","2"
"2021","[Peptron, Inc.]","1"
"2021","[Astute Medical, Inc.]","1"
"2021","[Primus Pharmaceuticals]","1"
"2021","[Shanghai Keku Medical Technology Co., Ltd.]","1"
"2021","[JW Pharmaceutical]","4"
"2021","[Greg S Cohen MD LLC]","1"
"2021","[Pathnostics]","4"
"2021","[Sansum Diabetes Research Institute]","3"
"2021","[Vifor Pharma]","4"
"2021","[Associazione Chirurghi Ospedalieri Italiani]","1"
"2021","[AiViva BioPharma, Inc.]","1"
"2021","[Scentech Medical Technologies Ltd]","1"
"2021","[Laboratorios Silanes S.A. de C.V.]","13"
"2021","[Benazir Bhutto Hospital, Rawalpindi]","1"
"2021","[Goldfinch Bio, Inc.]","2"
"2021","[Aventyn, Inc.]","1"
"2021","[Bandırma Onyedi Eylül University]","6"
"2021","[LeMaitre Vascular]","1"
"2021","[RANI Therapeutics]","2"
"2021","[Sapere Bio]","1"
"2021","[Intelon Optics, Inc]","1"
"2021","[University of North Dakota]","1"
"2021","[Jordan Collaborating Cardiology Group]","1"
"2021","[PT. Prodia Stem Cell Indonesia]","1"
"2021","[CareTaker Medical LLC]","1"
"2021","[Vireo Health]","1"
"2021","[S&T Biomed Co., Ltd.]","1"
"2021","[Hospital de Santa Maria, Portugal]","1"
"2021","[Strata Oncology]","2"
"2021","[iSpecimen Inc]","1"
"2021","[Sciwind Biosciences APAC CO Pty. Ltd.]","2"
"2021","[John Paul II University of Applied Sciences in Biala Podlaska]","1"
"2021","[Women and Children's Hospital of Linyi City]","1"
"2021","[Alembic Pharmaceuticals Ltd.]","3"
"2021","[Southwest Hospital, China]","1"
"2021","[Amryt Pharma]","1"
"2022","[Mersin University]","31"
"2022","[Federal State Budgetary Institution, V. A. Almazov Federal North-West Medical Research Centre, of the Ministry of Health]","6"
"2022","[University of Glasgow]","9"
"2022","[Yale University]","95"
"2022","[Abramson Cancer Center at Penn Medicine]","21"
"2022","[Criterium, Inc.]","3"
"2022","[Nerre Therapeutics Ltd.]","1"
"2022","[GrandPharma (China) Co., Ltd.]","1"
"2022","[Jewish General Hospital]","3"
"2022","[Mogilev Regional Clinical Hospital]","4"
"2022","[Paragon 28]","3"
"2022","[He Eye Hospital]","1"
"2022","[Fuzhou General Hospital]","3"
"2022","[Medical University of Bialystok]","11"
"2022","[Academic and Community Cancer Research United]","4"
"2022","[Respiree Pte Ltd]","1"
"2022","[Faith Regional Health Services]","1"
"2022","[University of Milan]","8"
"2022","[Factors Group of Nutritional Companies Inc.]","4"
"2022","[GlaxoSmithKline]","46"
"2022","[Aktiia SA]","2"
"2022","[Umeå University]","18"
"2022","[University of Virginia]","32"
"2022","[Todos Medical, Ltd.]","1"
"2022","[Bausch Health Americas, Inc.]","2"
"2022","[Amber Therapeutics Ltd]","2"
"2022","[Welldoc]","2"
"2022","[Queen Margaret University]","3"
"2022","[National Taiwan University Hospital Hsin-Chu Branch]","7"
"2022","[Mitsubishi Tanabe Pharma America Inc.]","1"
"2022","[Visualiza]","1"
"2022","[iOMEDICO AG]","4"
"2022","[Integrative Research Laboratories AB]","1"
"2022","[Viiral Nordic AB]","1"
"2022","[Liaquat National Hospital & Medical College]","1"
"2022","[Edinburgh Napier University]","1"
"2022","[ProJenX]","1"
"2022","[Universidad Autonoma de Queretaro]","1"
"2022","[Hospital Alemão Oswaldo Cruz]","3"
"2022","[Hospital of Macerata]","2"
"2022","[Medinice S.A.]","1"
"2022","[Regenexx, LLC]","1"
"2022","[Groupe Francais De Pneumo-Cancerologie]","1"
"2022","[Lukas Biomedical Inc.]","1"
"2022","[Fundación para la Investigación Biosanitaria del Principado de Asturias]","2"
"2022","[University of Hartford]","2"
"2022","[Lifetech Scientific (Shenzhen) Co., Ltd.]","2"
"2022","[Navire Pharma Inc., a BridgeBio company]","2"
"2022","[LanZhou University]","2"
"2022","[SwanBio Therapeutics, Inc.]","1"
"2022","[Fundacion SEIMC-GESIDA]","2"
"2022","[Anaconda Biomed S.L.]","1"
"2022","[Colorado School of Public Health]","2"
"2022","[Clear Cut Medical Ltd.]","1"
"2022","[University of the Incarnate Word]","2"
"2022","[Dren Bio]","1"
"2022","[Heartland Health Research Alliance]","1"
"2022","[Urovant Sciences GmbH]","1"
"2022","[Celcuity, Inc.]","1"
"2022","[Us Helping Us, People Into Living, Inc.]","1"
"2022","[BioWave Corporation]","1"
"2022","[Vivid Laser Center]","1"
"2022","[Shanghai Haiyan Pharmaceutical Technology Co., Ltd.]","1"
"2022","[Changchun Zhuoyi Biological Co., Ltd]","3"
"2022","[BAMF Health]","1"
"2022","[Karlstad University]","1"
"2022","[Advanced BioDesign]","1"
"2022","[Eupraxia Pharmaceuticals Inc.]","1"
"2022","[SIR Institute for Pharmacy Practice and Policy]","1"
"2022","[Oxford University Clinical Research Unit, Vietnam]","1"
"2022","[Bucci Laser Vision Institute]","1"
"2023","[The University of Texas Medical Branch, Galveston]","4"
"2022","[University of Applied Sciences for Health Professions Upper Austria]","1"
"2023","[Regeneron Pharmaceuticals]","9"
"2023","[NuCana plc]","2"
"2023","[University of Sao Paulo General Hospital]","10"
"2023","[MGH Institute of Health Professions]","2"
"2023","[Hospital General Nuestra Señora del Prado]","1"
"2023","[Beijing University of Chinese Medicine]","1"
"2023","[Anhui Zhifei Longcom Biologic Pharmacy Co., Ltd.]","3"
"2023","[LEO Pharma]","1"
"2023","[Guangdong Raynovent Biotech Co., Ltd]","3"
"2023","[Pharmazz, Inc.]","1"
"2023","[Hospital General Ajusco Medio]","1"
"2023","[Rhode Island Hospital]","3"
"2023","[Stichting Reade]","1"
"2023","[Mabpro, a.s.]","1"
"2023","[Kirby Institute]","2"
"2023","[Dar El Oyoun Hospital]","5"
"2023","[Shanghai Kanda Biotechnology Co., Ltd.]","1"
"2023","[Multitude Therapeutics Inc.]","1"
"2023","[New Mexico State University]","1"
"2023","[Intralytix, Inc.]","1"
"2023","[Praxis Precision Medicines]","2"
"2023","[Xinjiang Medical University]","1"
"2023","[Universiteit Antwerpen]","3"
"2023","[Incyclix Bio]","1"
"2023","[Genetesis Inc.]","1"
"2023","[Manchester University NHS Foundation Trust]","3"
"2023","[ICM Co. Ltd.]","1"
"2023","[National Research Centre for the Working Environment, Denmark]","2"
"2023","[Muş Alparlan University]","2"
"2023","[University of Warmia and Mazury in Olsztyn]","1"
"2023","[National Research Center - Institute of Immunology Federal Medical-Biological Agency of Russia]","1"
"2023","[PainReform LTD]","1"
"2023","[Institut d'Investigacions Biomèdiques August Pi i Sunyer]","1"
"2023","[Mansoura University Hospital]","2"
"2023","[University of the Philippines]","1"
"2023","[Trans Tasman Radiation Oncology Group]","1"
"2023","[Universidad de Colima]","1"
"2023","[Endeavor Biomedicines, Inc.]","1"
"2023","[Maimónides Biomedical Research Institute of Córdoba]","3"
"2023","[Instituto Nacional de Traumatologia e Ortopedia]","1"
"2023","[Changchun BCHT Biotechnology Co.]","1"
"2023","[Tuscan Dental Institute]","1"
"2023","[The Mind Research Network]","1"
"2023","[AronPharma Sp. z o. o.]","1"
"2023","[Gracell Biopharmaceuticals, Inc.]","1"
"2023","[AIQ Solutions]","1"
"2000","[National Institute on Aging (NIA)]","3"
"2003","[University of Texas Southwestern Medical Center]","4"
"2000","[University of Virginia]","1"
"2002","[Northwell Health]","3"
"2002","[Rutgers, The State University of New Jersey]","2"
"2004","[Menorah Park]","1"
"2005","[Celgene]","21"
"2005","[Fred Hutchinson Cancer Center]","34"
"2005","[Harvard School of Public Health (HSPH)]","14"
"2005","[Ortho Biotech Products, L.P.]","4"
"2005","[South Glasgow University Hospitals NHS Trust]","3"
"2005","[Acusphere]","3"
"2005","[Bruyere Research Institute]","1"
"2005","[Kronos Longevity Research Institute]","1"
"2005","[Swiss Federal Institute of Technology]","1"
"2005","[North Bronx Healthcare Network]","3"
"2005","[German High-Grade Non-Hodgkin's Lymphoma Study Group]","1"
"2005","[US Oncology Research]","4"
"2005","[Veeda Oncology]","6"
"2006","[Cardiovascular Clinical Studies]","1"
"2006","[Synta Pharmaceuticals Corp.]","1"
"2006","[Takeda]","38"
"2006","[City of Hope Medical Center]","2"
"2006","[CSL Behring]","2"
"2006","[University Hospital, Limoges]","3"
"2006","[University of Vermont]","5"
"2006","[Premiere Oncology of Arizona]","1"
"2006","[Corthera, Inc.(formerly BAS Medical, Inc.), a member of the Novartis group of companies]","2"
"2006","[photonamic GmbH & Co. KG]","2"
"2006","[Hebei Medical University]","1"
"2006","[Glaucoma Research & Education Group]","2"
"2006","[VIVUS LLC]","1"
"2006","[Adnexus, A Bristol-Myers Squibb R&D Company]","1"
"2006","[St. Anthony's Health Care]","1"
"2007","[Tottori University Hospital]","1"
"2007","[Charite University, Berlin, Germany]","21"
"2006","[Williams LifeSkills]","1"
"2007","[Stanford University]","63"
"2007","[Vanderbilt-Ingram Cancer Center]","28"
"2007","[Christiana Care Health Services]","9"
"2007","[University of Sao Paulo]","29"
"2007","[Spanish Lung Cancer Group]","3"
"2007","[Phramongkutklao College of Medicine and Hospital]","1"
"2007","[Eastern Network of Cancer Immunological Therapy, Japan]","1"
"2007","[National Institute of Environmental Health Sciences (NIEHS)]","5"
"2007","[Sepsicure]","1"
"2007","[National Research Institute of Tuberculosis and Lung Disease, Iran]","2"
"2007","[Microbicide Trials Network]","1"
"2007","[Central Institute of Psychiatry, Ranchi, India]","1"
"2007","[Hartford Hospital]","3"
"2007","[INSYS Therapeutics Inc]","2"
"2007","[Nathan Kline Institute for Psychiatric Research]","1"
"2008","[Poissy-Saint Germain Hospital]","1"
"2008","[The University of Texas Health Science Center at Tyler]","5"
"2008","[BioPartners GmbH]","1"
"2008","[Santen Oy]","1"
"2008","[University of Vermont Medical Center]","3"
"2008","[The Miriam Hospital]","7"
"2008","[Octapharma]","3"
"2008","[Brown University]","10"
"2008","[Logan College of Chiropractic]","19"
"2008","[St. Bortolo Hospital]","1"
"2008","[Aristotle University Of Thessaloniki]","9"
"2008","[Sha'ar Menashe Mental Health Center]","1"
"2008","[Canadian Cancer Trials Group]","7"
"2008","[Institute of Progressive Medicine]","1"
"2008","[International Maternal Pediatric Adolescent AIDS Clinical Trials Group]","2"
"2008","[Drugs for Neglected Diseases]","1"
"2008","[Dow University of Health Sciences]","1"
"2008","[OncoVista, Inc.]","1"
"2008","[Norwegian Fund for Postgraduate Training in Physiotherapy]","1"
"2008","[Adelaide Institute for Sleep Health]","2"
"2008","[German Institute of Human Nutrition]","1"
"2008","[Ribe County Hospital]","1"
"2008","[Janssen Cilag N.V./S.A.]","2"
"2008","[Ascher-Walsh, Charles, M.D.]","1"
"2008","[Nanjing University School of Medicine]","2"
"2009","[University of Portsmouth]","2"
"2008","[Helios Klinik Ambrock]","1"
"2009","[Johnson & Johnson Consumer and Personal Products Worldwide]","16"
"2009","[Le Bonheur Children's Hospital]","1"
"2009","[Yamaguchi University Hospital]","1"
"2009","[Nihon University]","2"
"2009","[Lexicon Pharmaceuticals]","4"
"2009","[Institut Català d'Oncologia]","1"
"2009","[Nanospectra Biosciences, Inc.]","1"
"2009","[Royan Institute]","5"
"2009","[Ajou University School of Medicine]","2"
"2009","[Gulhane School of Medicine]","4"
"2009","[Valneva Austria GmbH]","3"
"2009","[Southwest Regional Wound Care Center]","2"
"2009","[Azienda Ospedaliero Universitaria Maggiore della Carita]","3"
"2009","[ApoPharma]","1"
"2009","[Wissenschaftliches Institut Bethanien e.V]","1"
"2009","[Ethicon Endo-Surgery (Europe) GmbH]","1"
"2009","[Cork University Hospital]","1"
"2009","[National Defense Medical College, Japan]","1"
"2009","[Immunotec Inc.]","1"
"2009","[Apimeds, Inc.]","1"
"2009","[Clovis Oncology, Inc.]","1"
"2009","[County Durham and Darlington NHS Foundation Trust]","1"
"2009","[Loreal USA]","1"
"2009","[Kelowna General Hospital]","1"
"2009","[Hospital Universitario La Fe]","1"
"2010","[Chinese University of Hong Kong]","33"
"2010","[Centre Hospitalier Régional Universitaire Montpellier]","1"
"2010","[University of Michigan Rogel Cancer Center]","5"
"2010","[Amneal Pharmaceuticals, LLC]","1"
"2010","[Fraser Health]","1"
"2010","[Oklahoma State University Center for Health Sciences]","2"
"2010","[Rottapharm]","1"
"2010","[Kaohsiung Kai-Suan Psychiatric Hospital]","1"
"2010","[STZ eyetrial]","1"
"2010","[A.O. Ospedale Papa Giovanni XXIII]","4"
"2010","[Korea Cancer Center Hospital]","2"
"2010","[Wuhan General Hospital of Guangzhou Military Command]","1"
"2010","[Wageningen University]","8"
"2010","[Butantan Institute]","2"
"2010","[Medicines Development for Global Health]","1"
"2010","[Insuline Medical Ltd.]","2"
"2010","[Anglo-European College of Chiropractic]","4"
"2010","[Materna Laboratories]","1"
"2010","[Royal Devon and Exeter NHS Foundation Trust]","1"
"2010","[CytRx]","2"
"2010","[MMJ Labs LLC]","1"
"2010","[Asian Institute of Gastroenterology, India]","2"
"2010","[Fertility Center of Las Vegas]","2"
"2010","[Orasi Medical, Inc.]","1"
"2010","[Silenseed Ltd]","1"
"2010","[Réseau de Santé Vitalité Health Network]","1"
"2010","[Tragara Pharmaceuticals, Inc.]","1"
"2010","[Kissei Pharmaceutical Co., Ltd.]","2"
"2010","[Tokushukai Medical Group]","1"
"2010","[Coxa, Hospital for Joint Replacement]","1"
"2010","[Dr. Ram Manohar Lohia Hospital]","2"
"2011","[National Institutes of Health Clinical Center (CC)]","215"
"2011","[Oslo University Hospital]","49"
"2011","[University of Calgary]","14"
"2011","[Poitiers University Hospital]","5"
"2011","[Helsinki University Central Hospital]","13"
"2011","[Universidade Federal de Sao Carlos]","6"
"2011","[Children's Hospital of Philadelphia]","23"
"2011","[Cardiff University]","1"
"2011","[Assaf-Harofeh Medical Center]","12"
"2011","[Cardinal Tien Hospital]","1"
"2011","[Oshadi Drug Administration]","1"
"2011","[Piramal Enterprises Limited]","3"
"2011","[Memorial Hermann Health System]","2"
"2011","[Hicks, Audrey, Ph.D.]","1"
"2011","[Trio Medicines Ltd.]","2"
"2011","[National Cancer Centre, Singapore]","1"
"2011","[Medtronic Endovascular]","4"
"2011","[PETHEMA Foundation]","6"
"2011","[Northern California Melanoma Center]","1"
"2011","[Schön Klinik Berchtesgadener Land]","6"
"2011","[University of Warwick]","1"
"2011","[United States Air Force]","1"
"2011","[Slovak Academy of Sciences]","1"
"2011","[Alimentary Health Ltd]","1"
"2011","[East Tennessee State University]","1"
"2011","[Hopital de l'Enfant-Jesus]","1"
"2011","[China Academy of Chinese Medical Sciences]","1"
"2011","[North Shore Hospital, New Zealand]","1"
"2011","[TKL Research, Inc.]","1"
"2012","[Fundacion para la Investigacion Biomedica del Hospital Universitario la Paz]","3"
"2012","[InQpharm Group]","5"
"2012","[VA Office of Research and Development]","74"
"2012","[Parkinson's Disease Research, Education, and Clinical Center, Philadelphia]","1"
"2012","[NinePoint Medical]","1"
"2012","[Fundació Institut de Recerca de l'Hospital de la Santa Creu i Sant Pau]","13"
"2012","[Gynuity Health Projects]","5"
"2012","[Yuhan Corporation]","9"
"2012","[National Hematological Society, Russia]","1"
"2012","[Wills Eye]","5"
"2012","[Dentsply Implants Manufacturing GmbH]","1"
"2012","[BC Women's Hospital & Health Centre]","3"
"2012","[Tampere University Hospital]","5"
"2012","[Coordinación de Investigación en Salud, Mexico]","4"
"2012","[Ratchavithi Hospital]","1"
"2012","[Chulalongkorn University]","9"
"2012","[University of Stirling]","1"
"2012","[Henri Mondor University Hospital]","3"
"2012","[Sensimed AG]","2"
"2012","[SecuraBio]","2"
"2012","[Pollogen]","1"
"2012","[Danish Headache Center]","3"
"2012","[Origio A/S]","1"
"2012","[Laboratorio Elea Phoenix S.A.]","5"
"2012","[Regional Health and Social Care Agency, Italy]","1"
"2012","[Henry DeGroot, M.D.]","1"
"2012","[Unfo Ltd.]","1"
"2012","[Biosensors Europe SA]","1"
"2012","[Chugai Pharmaceutical]","1"
"2012","[Mississippi Sports Medicine and Orthopaedic Center]","1"
"2012","[Children's Hospital of Fudan University]","2"
"2012","[Khoo Teck Puat Hospital]","1"
"2012","[Enzymotec]","1"
"2012","[The Hillshire Brands Company]","1"
"2012","[Nobel Biocare]","1"
"2012","[Liverpool School of Tropical Medicine]","1"
"2012","[BioMimetic Therapeutics]","1"
"2013","[PharmaKing]","3"
"2013","[Johnson & Johnson Consumer and Personal Products Worldwide]","3"
"2013","[ANRS, Emerging Infectious Diseases]","11"
"2013","[Region Örebro County]","7"
"2013","[Cutera Inc.]","4"
"2013","[Kintampo Health Research Centre, Ghana]","1"
"2013","[St Vincent's Hospital, Sydney]","1"
"2013","[VIVE - The Danish Center for Social Science Research]","2"
"2013","[DH Bio Co., Ltd.]","1"
